Offer ID,Data ID,Date,Drop Number,Delivered,Clicks,CTR,Revenue,eCPM,Offer Type,Audience Type
176,97,12/12/2022,5,167090,167,0.000999461,0.00,0,Home Security,Housing
401,30,12/12/2022,2,162205,287,0.001769366,1890.00,11.65192195,Debt,Lending
250,30,12/12/2022,3,131172,474,0.003613576,1200.00,9.148293843,Credit Card,Lending
494,30,12/12/2022,4,160851,33,0.000205159,1361.00,8.461246744,Identity Protection,Lending
250,76,12/12/2022,2,108262,90,0.000831317,800.00,7.389481074,Credit Card,Credit Card
837,76,12/12/2022,3,135512,294,0.00216955,655.00,4.833520279,Survey,Credit Card
498,76,12/12/2022,4,135535,18,0.000132807,787.00,5.806618217,Identity Protection,Credit Card
627,54,12/12/2022,2,107267,133,0.001239897,688.10,6.414834012,Home Solar,Mortgage
869,54,12/12/2022,3,188226,373,0.00198166,324.00,1.721334991,Home Financing,Mortgage
869,54,12/12/2022,3,107190,324,0.00302267,192.00,1.791211867,Home Financing,Mortgage
699,54,12/12/2022,4,188129,279,0.001483025,624.00,3.316872997,Credit Card,Mortgage
699,54,12/12/2022,4,107078,200,0.001867797,144.00,1.344814061,Credit Card,Mortgage
758,76,12/13/2022,4,135693,2021,0.014893915,735.00,5.416639031,Credit Card,Credit Card
145,76,12/13/2022,3,124966,1390,0.011123025,1194.00,9.554598851,Shopping,Credit Card
685,97,12/13/2022,4,167065,119,0.000712298,0.00,0,Tax Debt,Housing
950,97,12/13/2022,5,167095,164,0.000981478,75.00,0.448846465,Life Insurance,Housing
619,97,12/13/2022,2,167026,148,0.00088609,596.00,3.568306731,Life Insurance,Housing
627,97,12/13/2022,3,167221,91,0.00054419,551.00,3.295040695,Home Solar,Housing
789,30,12/13/2022,2,160994,99,0.00061493,868.00,5.391505273,Employment,Lending
694,30,12/13/2022,3,161053,54,0.000335293,1444.44,8.968724581,Credit Repair,Lending
1000,30,12/13/2022,4,161080,1969,0.01222374,2028.00,12.59001738,Credit Card,Lending
895,76,12/13/2022,2,135726,87,0.000640997,43.45,0.320130262,Loan,Credit Card
982,54,12/13/2022,2,188001,69,0.000367019,420.00,2.23403067,Home Security,Mortgage
982,54,12/13/2022,2,107356,176,0.001639405,490.00,4.564253512,Home Security,Mortgage
865,54,12/13/2022,3,375796,829,0.002205984,384.00,1.021830993,Home Financing,Mortgage
865,54,12/13/2022,3,107308,443,0.004128304,204.00,1.901069818,Home Financing,Mortgage
540,54,12/13/2022,4,107215,488,0.004551602,660.00,6.155855058,Credit Card,Mortgage
789,97,12/14/2022,2,167096,187,0.001119117,0.00,0,Employment,Housing
545,97,12/14/2022,3,167146,169,0.001011092,605.56,3.622940423,Credit Repair,Housing
774,97,12/14/2022,4,167209,1759,0.010519769,602.00,3.600284674,Survey,Housing
311,76,12/14/2022,3,125024,157,0.001255759,103.50,0.827841055,Credit Card,Credit Card
1000,76,12/14/2022,4,124969,522,0.004177036,624.00,4.993238323,Credit Card,Credit Card
140,76,12/14/2022,2,135811,39,0.000287164,821.00,6.045165708,Auto Warranty,Credit Card
861,97,12/14/2022,5,167228,172,0.001028536,465.00,2.780634822,Education,Housing
256,30,12/14/2022,2,131648,836,0.006350267,1706.50,12.96259723,Credit Card,Lending
438,30,12/14/2022,3,160599,686,0.004271509,315.00,1.961406983,Networking,Lending
351,30,12/14/2022,4,160601,1156,0.007197963,1230.00,7.658731888,Credit Card,Lending
694,54,12/14/2022,2,187679,119,0.000634061,433.33,2.308889114,Credit Repair,Mortgage
694,54,12/14/2022,2,107406,164,0.001526917,1011.11,9.413906113,Credit Repair,Mortgage
838,54,12/14/2022,3,187535,463,0.002468872,408.00,2.175593889,Home Financing,Mortgage
838,54,12/14/2022,3,107325,387,0.00360587,252.00,2.348008386,Home Financing,Mortgage
888,54,12/14/2022,4,187369,85,0.00045365,0.00,,Identity Protection,Mortgage
888,54,12/14/2022,4,107239,144,0.001342795,1025.00,9.558089874,Identity Protection,Mortgage
991,76,12/15/2022,3,123128,70,0.000568514,0.00,0,Investment,Credit Card
401,97,12/15/2022,5,167093,259,0.001550035,536.00,3.207794462,Debt,Housing
209,97,12/15/2022,4,167054,293,0.001753924,561.00,3.358195554,Employment,Housing
687,97,12/15/2022,2,166893,550,0.003295525,161.70,0.968884255,Rent To Own,Housing
140,97,12/15/2022,3,167055,157,0.00093981,0.00,,Auto Warranty,Housing
231,30,12/15/2022,2,160737,100,0.000622134,1200.00,7.465611527,Office Supplies,Lending
166,30,12/15/2022,3,160739,731,0.004547745,630.00,3.919397284,Shopping,Lending
115,30,12/15/2022,4,160734,1528,0.009506389,820.00,5.101596426,Credit Card,Lending
256,76,12/15/2022,2,108717,233,0.002143179,358.50,3.297552361,Credit Card,Credit Card
113,76,12/15/2022,4,123087,410,0.003330977,532.90,4.329458026,Loan,Credit Card
176,54,12/15/2022,2,187190,163,0.000870773,2145.00,11.45894546,Home Security,Mortgage
176,54,12/15/2022,2,107412,204,0.001899229,825.00,7.680706066,Home Security,Mortgage
551,54,12/15/2022,3,187121,257,0.001373443,204.00,1.090203665,Home Financing,Mortgage
551,54,12/15/2022,3,107383,252,0.00234674,108.00,1.005745788,Home Financing,Mortgage
913,54,12/15/2022,4,187117,73,0.00039013,594.00,3.174484413,Home Warranty,Mortgage
913,54,12/15/2022,4,107314,164,0.001528226,330.00,3.075088059,Home Warranty,Mortgage
765,54,12/15/2022,5,163613,174,0.001063485,300.00,1.83359513,Auto Insurance,Mortgage
936,76,12/16/2022,2,135784,91,0.000670182,800.00,5.891710364,Credit Repair,Credit Card
938,76,12/16/2022,4,123670,861,0.006962076,570.00,4.609040188,Credit Card,Credit Card
351,76,12/16/2022,3,123507,563,0.004558446,630.00,5.100925454,Credit Card,Credit Card
168,97,12/16/2022,2,166826,56,0.000335679,580.00,3.476676297,Home Financing,Housing
807,97,12/16/2022,5,166913,154,0.000922636,910.00,5.45194203,Home Security,Housing
766,97,12/16/2022,3,166878,99,0.000593248,748.00,4.482316423,Injury Claim,Housing
888,97,12/16/2022,4,166889,142,0.000850865,840.00,5.033285597,Identity Protection,Housing
766,30,12/16/2022,2,159111,67,0.00042109,1304.00,8.195536449,Injury Claim,Lending
256,30,12/16/2022,3,131836,450,0.003413332,1117.50,8.476440426,Credit Card,Lending
140,30,12/16/2022,4,160096,122,0.000762043,1424.00,8.894663202,Auto Warranty,Lending
766,54,12/16/2022,2,186925,144,0.000770362,366.00,1.958004547,Injury Claim,Mortgage
766,54,12/16/2022,2,107552,161,0.00149695,854.00,7.940345135,Injury Claim,Mortgage
962,54,12/16/2022,3,186781,554,0.00296604,336.00,1.798898175,Home Financing,Mortgage
962,54,12/16/2022,3,107419,539,0.005017734,204.00,1.899105372,Home Financing,Mortgage
954,54,12/16/2022,4,186646,210,0.001125125,270.00,1.446588729,Home Delivery,Mortgage
954,54,12/16/2022,4,107312,197,0.001835769,630.00,5.870732071,Home Delivery,Mortgage
501,76,12/17/2022,2,136121,171,0.001256235,819.00,6.016705725,Employment,Credit Card
103,76,12/17/2022,4,124403,107,0.000860108,232.50,1.868925991,Tax Debt,Credit Card
255,97,12/17/2022,5,166905,878,0.005260478,413.00,2.47446152,Credit Score,Housing
222,97,12/17/2022,4,166899,657,0.003936513,258.44,1.548481417,Loan,Housing
558,97,12/17/2022,2,166716,213,0.001277622,600.00,3.598934715,Home Sale,Housing
687,97,12/17/2022,3,166848,881,0.005280255,261.60,1.567894131,Rent To Own,Housing
311,30,12/17/2022,2,160179,623,0.003889399,380.25,2.373906692,Credit Card,Lending
837,30,12/17/2022,3,160184,1189,0.007422714,1285.00,8.022024672,Survey,Lending
501,30,12/17/2022,4,160174,114,0.000711726,1300.00,8.116173661,Employment,Lending
307,76,12/17/2022,3,124494,442,0.003550372,264.93,2.128054364,Loan,Credit Card
140,54,12/17/2022,2,186487,118,0.000632752,330.00,1.769560345,Auto Warranty,Mortgage
140,54,12/17/2022,2,107560,206,0.00191521,770.00,7.158795091,Auto Warranty,Mortgage
614,54,12/17/2022,3,186380,499,0.002677326,396.00,2.124691491,Home Financing,Mortgage
614,54,12/17/2022,3,107529,422,0.003924523,264.00,2.455151634,Home Financing,Mortgage
328,54,12/17/2022,4,186303,281,0.001508296,880.00,4.723488081,Home Warranty,Mortgage
328,54,12/17/2022,4,107480,418,0.003889096,825.00,7.675846669,Home Warranty,Mortgage
206,76,12/18/2022,2,136546,318,0.002328886,156.80,1.148330965,Survey,Credit Card
109,97,12/18/2022,2,166420,690,0.004146136,245.56,1.475543805,Home Financing,Housing
598,97,12/18/2022,3,166585,298,0.001788877,245.47,1.473542036,Home Financing,Housing
542,97,12/18/2022,5,166595,398,0.002389027,68.00,0.408175515,Health,Housing
656,97,12/18/2022,4,166590,712,0.004273966,312.00,1.872861516,Credit Card,Housing
256,30,12/18/2022,3,132048,164,0.001241973,493.75,3.739170605,Credit Card,Lending
938,30,12/18/2022,4,160281,666,0.004155202,960.00,5.989480974,Credit Card,Lending
256,76,12/18/2022,3,124878,1171,0.009377152,2488.50,19.92744919,Credit Card,Credit Card
415,76,12/18/2022,4,124876,504,0.004036004,512.09,4.100787982,Loan,Credit Card
861,54,12/18/2022,2,186129,109,0.000585615,415.00,2.229636435,Education,Mortgage
861,54,12/18/2022,2,107696,144,0.001337097,150.00,1.392809389,Education,Mortgage
839,54,12/18/2022,3,185994,228,0.001225846,180.00,0.967773154,Home Financing,Mortgage
839,54,12/18/2022,3,107607,406,0.003772989,216.00,2.007304358,Home Financing,Mortgage
1000,54,12/18/2022,4,185897,556,0.002990904,520.00,2.797247938,Credit Card,Mortgage
1000,54,12/18/2022,4,107505,303,0.002818474,676.00,6.288079624,Credit Card,Mortgage
542,76,12/19/2022,3,136593,367,0.002686814,442.00,3.235890565,Health,Credit Card
656,76,12/19/2022,4,136552,1080,0.007909075,1508.00,11.04341203,Credit Card,Credit Card
719,76,12/19/2022,2,136585,415,0.003038401,840.00,6.150016473,Credit Card,Credit Card
682,97,12/19/2022,3,166601,144,0.000864341,605.00,3.631430784,Home Delivery,Housing
789,97,12/19/2022,2,166509,126,0.000756716,154.00,0.924874932,Employment,Housing
767,97,12/19/2022,5,166635,180,0.001080205,120.00,0.720136826,Beauty,Housing
866,97,12/19/2022,4,166636,254,0.00152428,497.50,2.985549341,Personal Care,Housing
711,30,12/19/2022,2,160471,31,0.000193181,1284.00,8.001445744,Injury Claim,Lending
169,30,12/19/2022,3,160506,1126,0.007015314,1170.00,7.289447123,Credit Card,Lending
758,30,12/19/2022,4,160546,576,0.003587757,175.00,1.090030272,Credit Card,Lending
808,54,12/19/2022,2,185675,258,0.001389525,948.84,5.11021947,Home Solar,Mortgage
808,54,12/19/2022,2,108100,233,0.002155412,427.82,3.957631822,Home Solar,Mortgage
964,54,12/19/2022,3,185569,267,0.001438818,360.00,1.939979199,Home Financing,Mortgage
964,54,12/19/2022,3,107997,276,0.002555627,204.00,1.888941359,Home Financing,Mortgage
771,54,12/19/2022,4,185542,109,0.000587468,546.00,2.942729948,Debt,Mortgage
771,54,12/19/2022,4,107910,198,0.001834862,494.00,4.577888982,Debt,Mortgage
169,76,12/20/2022,3,126423,1158,0.009159726,1080.00,8.542749341,Credit Card,Credit Card
140,76,12/20/2022,2,136715,75,0.000548586,837.00,6.122225067,Auto Warranty,Credit Card
758,76,12/20/2022,4,126536,677,0.005350256,175.00,1.383005627,Credit Card,Credit Card
573,97,12/20/2022,5,166548,138,0.00082859,210.00,1.260897759,Education,Housing
944,97,12/20/2022,2,166312,121,0.000727548,593.00,3.56558757,Life Insurance,Housing
256,97,12/20/2022,4,145727,371,0.002545856,559.00,3.835939805,Credit Card,Housing
365,97,12/20/2022,3,166491,211,0.001267336,566.00,3.399583161,Credit Repair,Housing
250,30,12/20/2022,2,159680,251,0.001571894,1200.00,7.51503006,Credit Card,Lending
145,30,12/20/2022,3,160728,749,0.004660047,480.00,2.986411826,Shopping,Lending
656,30,12/20/2022,4,160726,2017,0.012549308,1976.00,12.294215,Credit Card,Lending
619,54,12/20/2022,2,185366,157,0.000846973,0.00,,Life Insurance,Mortgage
619,54,12/20/2022,2,108126,198,0.001831197,623.00,5.761796423,Life Insurance,Mortgage
828,54,12/20/2022,3,185774,148,0.000796667,120.00,0.64594615,Home Financing,Mortgage
828,54,12/20/2022,3,108138,265,0.002450572,108.00,0.998723853,Home Financing,Mortgage
656,54,12/20/2022,4,186456,277,0.001485605,468.00,2.509975544,Credit Card,Mortgage
656,54,12/20/2022,4,108033,227,0.00210121,208.00,1.925337628,Credit Card,Mortgage
347,76,12/21/2022,4,126784,308,0.002429329,575.22,4.537007824,Loan,Credit Card
219,76,12/21/2022,3,126655,262,0.002068612,289.00,2.281789112,Credit Card,Credit Card
574,97,12/21/2022,5,166338,104,0.000625233,160.50,0.964902788,Life Insurance,Housing
538,97,12/21/2022,4,166330,645,0.003877833,84.00,0.505020141,Rent To Own,Housing
687,97,12/21/2022,2,166266,668,0.004017658,209.40,1.259427664,Rent To Own,Housing
140,97,12/21/2022,3,166315,188,0.001130385,738.00,4.437362836,Auto Warranty,Housing
874,30,12/21/2022,2,160863,46,0.000285958,1350.00,8.392234386,Credit Repair,Lending
789,30,12/21/2022,3,160890,150,0.000932314,1160.00,7.209894959,Employment,Lending
632,30,12/21/2022,4,160903,243,0.001510227,291.75,1.813204229,Loan,Lending
256,76,12/21/2022,2,110251,462,0.004190438,853.75,7.743693935,Credit Card,Credit Card
540,54,12/21/2022,2,187547,280,0.001492959,600.00,3.199198068,Credit Card,Mortgage
540,54,12/21/2022,2,108383,218,0.002011386,0.00,0,Credit Card,Mortgage
787,54,12/21/2022,3,187480,384,0.002048218,300.00,1.600170685,Home Financing,Mortgage
787,54,12/21/2022,3,108318,423,0.003905168,192.00,1.772558578,Home Financing,Mortgage
767,54,12/21/2022,4,187480,327,0.001744186,740.00,3.947087689,Beauty,Mortgage
767,54,12/21/2022,4,108196,220,0.002033347,160.00,1.478797737,Beauty,Mortgage
694,76,12/22/2022,2,137136,36,0.000262513,748.00,5.454439389,Credit Repair,Credit Card
832,76,12/22/2022,3,127016,232,0.001826542,130.00,1.023493103,Tax Debt,Credit Card
699,97,12/22/2022,3,166156,301,0.001811551,434.00,2.612003178,Credit Card,Housing
698,97,12/22/2022,2,166102,136,0.000818774,580.00,3.491830321,Home Financing,Housing
732,97,12/22/2022,5,165962,227,0.001367783,312.80,1.884768802,Auto Insurance,Housing
176,97,12/22/2022,4,166178,114,0.000686011,546.00,3.285633477,Home Security,Housing
719,30,12/22/2022,2,160998,258,0.001602504,480.00,2.981403496,Credit Card,Lending
256,30,12/22/2022,3,132727,651,0.004904805,1306.75,9.845396943,Credit Card,Lending
140,30,12/22/2022,4,160975,95,0.000590154,1455.00,9.038670601,Auto Warranty,Lending
591,76,12/22/2022,4,127061,134,0.001054612,0.00,0,Loan,Credit Card
874,54,12/22/2022,2,187241,112,0.00059816,405.30,2.16459002,Credit Repair,Mortgage
874,54,12/22/2022,2,108488,170,0.001566994,945.70,8.717093135,Credit Repair,Mortgage
869,54,12/22/2022,3,187183,427,0.00228119,408.00,2.179685121,Home Financing,Mortgage
869,54,12/22/2022,3,108451,435,0.004011028,168.00,1.549086684,Home Financing,Mortgage
400,54,12/22/2022,4,187093,108,0.000577253,380.00,2.031075454,Home Improvement,Mortgage
400,54,12/22/2022,4,108353,199,0.00183659,152.00,1.402822257,Home Improvement,Mortgage
534,76,12/23/2022,3,127548,420,0.003292878,361.53,2.83446232,Bank Account,Credit Card
453,76,12/23/2022,2,137359,1035,0.007535,1776.00,12.92962238,Credit Card,Credit Card
950,97,12/23/2022,2,166030,153,0.00092152,0.00,0,Life Insurance,Housing
719,97,12/23/2022,3,166118,356,0.002143055,210.00,1.26416162,Credit Card,Housing
401,97,12/23/2022,5,166139,162,0.000975087,308.00,1.85386935,Debt,Housing
913,97,12/23/2022,4,166074,151,0.000909233,495.00,2.98059901,Home Warranty,Housing
432,30,12/23/2022,2,161053,1028,0.006382992,511.00,3.172868559,Credit Card,Lending
837,30,12/23/2022,3,161038,1533,0.009519492,1332.00,8.271339684,Survey,Lending
401,30,12/23/2022,4,161042,262,0.001626905,1710.00,10.61834801,Debt,Lending
113,76,12/23/2022,4,127483,443,0.003474973,398.05,3.122377101,Loan,Credit Card
140,54,12/23/2022,2,188930,156,0.000825703,332.70,1.760969671,Auto Warranty,Mortgage
140,54,12/23/2022,2,108874,196,0.001800246,776.30,7.130260668,Auto Warranty,Mortgage
865,54,12/23/2022,3,188906,218,0.001154013,336.00,1.778662404,Home Financing,Mortgage
865,54,12/23/2022,3,108841,251,0.002306116,192.00,1.764041124,Home Financing,Mortgage
176,54,12/23/2022,4,188840,223,0.001180894,1980.00,10.48506672,Home Security,Mortgage
176,54,12/23/2022,4,108761,243,0.002234257,495.00,4.55126378,Home Security,Mortgage
699,76,12/24/2022,2,137648,464,0.003370917,480.00,3.487155643,Credit Card,Credit Card
115,76,12/24/2022,4,128032,575,0.004491065,265.00,2.069795051,Credit Card,Credit Card
222,97,12/24/2022,5,166233,497,0.002989779,268.74,1.616646514,Loan,Housing
395,97,12/24/2022,2,166075,276,0.0016619,37.59,0.226343519,Loan,Housing
687,97,12/24/2022,3,166180,850,0.005114936,268.20,1.613912625,Rent To Own,Housing
540,97,12/24/2022,4,166217,267,0.001606334,120.00,0.721947815,Credit Card,Housing
739,30,12/24/2022,2,161118,893,0.005542522,588.00,3.649499125,Credit Card,Lending
663,30,12/24/2022,3,161123,886,0.005498905,915.29,5.680691149,Loan,Lending
351,30,12/24/2022,4,161076,793,0.004923142,840.00,5.214929598,Credit Card,Lending
105,76,12/24/2022,3,128112,164,0.00128013,343.65,2.682418509,Credit Card,Credit Card
719,54,12/24/2022,2,190240,132,0.00069386,180.00,0.946173255,Credit Card,Mortgage
719,54,12/24/2022,2,109129,200,0.001832693,60.00,0.549808025,Credit Card,Mortgage
838,54,12/24/2022,3,190218,568,0.002986048,456.00,2.397249472,Home Financing,Mortgage
838,54,12/24/2022,3,109086,534,0.00489522,336.00,3.080138606,Home Financing,Mortgage
699,54,12/24/2022,4,190147,355,0.001866977,816.00,4.291416641,Credit Card,Mortgage
699,54,12/24/2022,4,108994,243,0.002229481,96.00,0.880782428,Credit Card,Mortgage
351,76,12/25/2022,3,128690,348,0.002704173,210.00,1.631828425,Credit Card,Credit Card
938,76,12/25/2022,2,153869,318,0.002066693,360.00,2.339652562,Credit Card,Credit Card
542,97,12/25/2022,5,166072,760,0.004576328,476.00,2.866226697,Health,Housing
109,97,12/25/2022,2,166051,1186,0.007142384,283.07,1.704717225,Home Financing,Housing
255,97,12/25/2022,3,166073,779,0.004690708,413.00,2.486858189,Credit Score,Housing
598,97,12/25/2022,4,166072,458,0.00275784,201.30,1.212124862,Home Financing,Housing
534,30,12/25/2022,2,161143,172,0.001067375,193.01,1.19775603,Bank Account,Lending
115,30,12/25/2022,3,161161,409,0.002537835,290.00,1.799442793,Credit Card,Lending
255,30,12/25/2022,4,161146,243,0.001507949,354.00,2.196765666,Credit Score,Lending
255,76,12/25/2022,4,128725,370,0.002874345,177.00,1.375024277,Credit Score,Credit Card
543,54,12/25/2022,2,191269,1332,0.006964014,413.00,2.159262609,Credit Score,Mortgage
543,54,12/25/2022,2,109347,740,0.006767447,177.00,1.618700102,Credit Score,Mortgage
551,54,12/25/2022,3,191226,294,0.001537448,348.00,1.819836215,Home Financing,Mortgage
551,54,12/25/2022,3,109313,407,0.003723253,168.00,1.536871186,Home Financing,Mortgage
913,54,12/25/2022,4,191081,358,0.001873551,1419.00,7.426170054,Home Warranty,Mortgage
913,54,12/25/2022,4,109199,284,0.002600756,561.00,5.137409683,Home Warranty,Mortgage
983,76,12/26/2022,3,129261,560,0.00433232,537.75,4.160187528,Credit Card,Credit Card
574,76,12/26/2022,4,129293,52,0.000402187,160.50,1.241366509,Life Insurance,Credit Card
767,97,12/26/2022,4,166095,205,0.001234233,280.00,1.685782233,Beauty,Housing
271,97,12/26/2022,2,165960,329,0.001982405,2027.59,12.21734153,Credit Repair,Housing
850,97,12/26/2022,3,166058,595,0.003583085,607.00,3.655349336,Survey,Housing
699,97,12/26/2022,5,166113,1252,0.007537038,1824.00,10.98047715,Credit Card,Housing
256,30,12/26/2022,2,133117,590,0.004432191,1194.75,8.975187241,Credit Card,Lending
772,30,12/26/2022,3,161237,278,0.00172417,577.28,3.580319654,Loan,Lending
542,30,12/26/2022,4,161232,643,0.003988042,510.00,3.163143793,Health,Lending
140,76,12/26/2022,2,138087,70,0.000506927,1041.00,7.538725586,Auto Warranty,Credit Card
888,54,12/26/2022,2,191975,94,0.000489647,387.00,2.015887485,Identity Protection,Mortgage
888,54,12/26/2022,2,109571,153,0.001396355,903.00,8.241231713,Identity Protection,Mortgage
962,54,12/26/2022,3,191968,328,0.001708618,396.00,2.062843807,Home Financing,Mortgage
962,54,12/26/2022,3,109553,391,0.003569049,228.00,2.08118445,Home Financing,Mortgage
352,54,12/26/2022,4,191868,132,0.000687973,920.00,4.794963204,Home Warranty,Mortgage
352,54,12/26/2022,4,109424,183,0.001672394,428.00,3.911390554,Home Warranty,Mortgage
145,76,12/27/2022,2,138256,2745,0.019854473,2304.00,16.66473788,Shopping,Credit Card
758,76,12/27/2022,4,130040,1489,0.011450323,455.00,3.498923408,Credit Card,Credit Card
427,97,12/27/2022,5,166247,120,0.000721818,539.00,3.242163768,Home Sale,Housing
258,97,12/27/2022,3,165924,230,0.001386177,587.00,3.537764278,Life Insurance,Housing
687,97,12/27/2022,2,166112,1488,0.008957812,451.02,2.715156039,Rent To Own,Housing
140,97,12/27/2022,4,166247,159,0.000956408,714.00,4.294814343,Auto Warranty,Housing
938,30,12/27/2022,2,161365,1127,0.006984166,720.00,4.461934125,Credit Card,Lending
166,30,12/27/2022,3,161356,661,0.004096532,0.00,0,Shopping,Lending
169,30,12/27/2022,4,161328,941,0.005832837,600.00,3.719131211,Credit Card,Lending
789,76,12/27/2022,3,130020,146,0.001122904,1126.00,8.660206122,Employment,Credit Card
176,54,12/27/2022,2,193459,272,0.001405983,2805.00,14.49919621,Home Security,Mortgage
176,54,12/27/2022,2,109888,283,0.002575349,660.00,6.006115317,Home Security,Mortgage
614,54,12/27/2022,3,193490,392,0.002025944,480.00,2.480748359,Home Financing,Mortgage
614,54,12/27/2022,3,109832,355,0.003232209,288.00,2.622186612,Home Financing,Mortgage
328,54,12/27/2022,4,193832,285,0.001470345,2750.00,14.18754385,Home Warranty,Mortgage
328,54,12/27/2022,4,109734,252,0.002296462,1210.00,11.02666448,Home Warranty,Mortgage
471,97,12/28/2022,5,89187,298,0.003341294,330.00,3.70009082,Resources,Housing
888,97,12/28/2022,4,166352,108,0.000649226,535.00,3.216071944,Identity Protection,Housing
256,97,12/28/2022,2,145716,121,0.000830382,194.75,1.336503884,Credit Card,Housing
168,97,12/28/2022,3,166245,124,0.000745887,575.00,3.458750639,Home Financing,Housing
140,30,12/28/2022,2,161437,126,0.00078049,1684.00,10.43131376,Auto Warranty,Lending
690,30,12/28/2022,3,161452,997,0.00617521,952.00,5.896489359,Credit Card,Lending
540,30,12/28/2022,4,161473,391,0.002421457,360.00,2.229474897,Credit Card,Lending
311,76,12/28/2022,2,138511,921,0.006649291,632.25,4.564619417,Credit Card,Credit Card
807,76,12/28/2022,3,130654,101,0.000773034,780.00,5.969966476,Home Security,Credit Card
113,76,12/28/2022,4,130700,235,0.001798011,434.65,3.325554705,Loan,Credit Card
863,54,12/28/2022,2,195777,84,0.00042906,18.55,0.09475066,Loan,Mortgage
863,54,12/28/2022,2,110254,165,0.001496544,49.35,0.447602808,Loan,Mortgage
839,54,12/28/2022,3,195734,480,0.002452308,432.00,2.207076951,Home Financing,Mortgage
839,54,12/28/2022,3,110199,398,0.003611648,216.00,1.960090382,Home Financing,Mortgage
178,54,12/28/2022,4,195579,256,0.001308934,1100.00,5.62432572,Health,Mortgage
178,54,12/28/2022,4,110061,190,0.001726315,250.00,2.271467641,Health,Mortgage
832,76,12/29/2022,3,77089,135,0.001751223,104.00,1.349090013,Tax Debt,Credit Card
807,97,12/29/2022,2,166179,127,0.000764236,910.00,5.476022843,Home Security,Housing
789,97,12/29/2022,3,166289,113,0.00067954,308.00,1.852197079,Employment,Housing
453,97,12/29/2022,4,147109,257,0.001747004,1248.00,8.483505428,Credit Card,Housing
866,97,12/29/2022,5,69329,90,0.001298158,510.00,7.356228995,Personal Care,Housing
789,30,12/29/2022,2,161599,68,0.000420795,368.00,2.277241815,Employment,Lending
767,30,12/29/2022,3,49876,98,0.001964873,420.00,8.420883792,Beauty,Lending
547,30,12/29/2022,4,161570,890,0.005508448,952.00,5.892182955,Credit Card,Lending
105,76,12/29/2022,2,138630,1578,0.011382818,656.85,4.738151915,Credit Card,Credit Card
591,76,12/29/2022,4,58278,103,0.001767391,0.00,0,Loan,Credit Card
140,54,12/29/2022,2,195923,186,0.000949353,382.80,1.9538288,Auto Warranty,Mortgage
140,54,12/29/2022,2,110383,210,0.001902467,893.20,8.091825734,Auto Warranty,Mortgage
964,54,12/29/2022,3,195790,246,0.001256448,312.00,1.593544103,Home Financing,Mortgage
964,54,12/29/2022,3,110344,265,0.002401581,192.00,1.74001305,Home Financing,Mortgage
771,54,12/29/2022,4,195673,270,0.001379853,832.00,4.251991844,Debt,Mortgage
771,54,12/29/2022,4,110262,223,0.002022456,260.00,2.358019989,Debt,Mortgage
222,97,12/30/2022,5,167588,501,0.002989474,259.32,1.54736616,Loan,Housing
913,97,12/30/2022,3,167608,199,0.001187294,330.00,1.968879767,Home Warranty,Housing
687,97,12/30/2022,2,167605,1352,0.008066585,439.98,2.625100683,Rent To Own,Housing
542,97,12/30/2022,4,167593,635,0.003788941,476.00,2.84021409,Health,Housing
574,30,12/30/2022,2,161665,85,0.000525779,1024.00,6.334085918,Life Insurance,Lending
178,30,12/30/2022,3,24699,10,0.000404875,0.00,,Health,Lending
271,76,12/30/2022,2,138351,46,0.000332488,160.47,1.159875968,Credit Repair,Credit Card
432,76,12/30/2022,3,131164,918,0.006998872,518.00,3.949254369,Credit Card,Credit Card
673,76,12/30/2022,4,131174,348,0.002652965,160.20,1.221278607,Loan,Credit Card
807,54,12/30/2022,2,197225,326,0.001652934,1650.00,8.366079351,Home Security,Mortgage
807,54,12/30/2022,2,110633,271,0.00244954,1155.00,10.43992299,Home Security,Mortgage
828,54,12/30/2022,3,197133,294,0.001491379,384.00,1.947923483,Home Financing,Mortgage
828,54,12/30/2022,3,110614,288,0.002603649,252.00,2.278192634,Home Financing,Mortgage
767,54,12/30/2022,4,196991,560,0.002842769,660.00,3.350406871,Beauty,Mortgage
767,54,12/30/2022,4,110513,283,0.002560785,80.00,0.723896736,Beauty,Mortgage
453,76,12/31/2022,2,138501,431,0.003111891,576.00,4.158814738,Credit Card,Credit Card
686,97,12/31/2022,4,167245,223,0.001333373,535.33,3.200872971,Loan,Housing
169,97,12/31/2022,3,167242,338,0.002021023,150.00,0.896903888,Credit Card,Housing
522,97,12/31/2022,2,167232,104,0.000621891,185.00,1.106247608,Life Insurance,Housing
534,97,12/31/2022,5,167252,301,0.00179968,183.49,1.09708703,Bank Account,Housing
351,30,12/31/2022,2,161823,974,0.006018922,900.00,5.561632154,Credit Card,Lending
953,30,12/31/2022,3,161825,522,0.003225707,450.00,2.780781709,Credit Score,Lending
983,30,12/31/2022,4,161807,2557,0.015802777,1064.25,6.57728034,Credit Card,Lending
415,76,12/31/2022,4,131464,274,0.002084221,273.44,2.079961054,Loan,Credit Card
870,54,12/31/2022,2,198148,145,0.000731776,391.22,1.974382785,Health,Mortgage
870,54,12/31/2022,2,110609,171,0.001545986,912.81,8.252583424,Health,Mortgage
787,54,12/31/2022,3,198083,188,0.000949097,240.00,1.211613314,Home Financing,Mortgage
